year,month,day,hour,min,area,property,death,death_fireman,injury,injury_fireman,missing,detail,where,longtitude,latitude,reason,province,type,reason2,GDP,rank_G,killed_injured,id
2015,9,17,22,46,26.3,3,3,,3,,,电动自行车电气故障,河南省郑州市管城回族区凤凰路康庄社区19号楼,113.703699,34.749062,电气（电器）,河南,住宅,电气（电动车）,37002.16,5,6,00588
2015,9,17,23,55,120,5,4,,1,,,电熨斗长时间通电过热引燃周边可燃物蔓延所致,浙江省温州经济技术开发区沙城街道七五村永安路125号民房,120.824781,27.905226,用火不慎,浙江,住宅,用火不慎,42886.49,4,5,00589
2015,9,28,0,20,22,35,4,,2,,,空调电源插头与插座连接处发生电气故障,福建省福州市连江县黄岐镇滨海路31号民房,119.606162,26.474513,电气（电线）,福建,住宅,电气（电线）,25979.82,11,6,00590
2015,10,16,15,59,,115,4,,,,,照明线路短路,广东省佛山市南海区桂城街道平洲平西工业区南区6号佛胜鞋厂,113.192444,23.034349,电气（电线）,广东,工厂,电气（电线）,72812.55,1,4,00591
2015,10,29,,,100,10,3,,,,,电瓶车充电过程中电线短路,上海市松江区车墩镇汇桥村3队148号老式村民楼,121.325071,31.006517,电气（电器）,上海,住宅,电气（电动车）,25123.45,12,3,00592
2015,10,30,3,0,1096,52.3,3,,,,,电源线短路,广东省汕头市潮阳区贵屿镇华美华星九街99号陈宏忠住宅,116.35638,23.32044,电气（电线）,广东,住宅,电气（电线）,72812.55,1,3,00593
2015,10,31,1,48,9.46,1.9,4,,,,,人为纵火,浙江省丽水市莲都区高井弄16号民房,119.921731,28.454916,人为,浙江,住宅,人为（纵火）,42886.49,4,4,00594
2015,11,1,2,55,73,1.9,3,,,,,电褥子使用不当引燃被褥等可燃物所致,河北省承德市滦平县大屯乡东窑上村三岔口王凤玉家,117.443621,40.992167,用火不慎,河北,住宅,用火不慎,29806.11,7,3,00595
2015,11,20,23,,,172,4,,,,,不能排除放火嫌疑,四川省宜宾市宜宾县白花镇和平街19-31号一建筑,104.621494,29.103201,人为,四川,住宅,人为（纵火）,30053.1,6,4,00596
2015,11,22,2,20,1029,101.8,3,,,,,电气线路故障,四川省凉山州西昌市西郊乡南坛村2组曾大熊出租房,102.286196,27.888266,电气（电线）,四川,住宅,电气（电线）,30053.1,6,3,00597
2015,11,29,1,59,,7.4,3,,,,,电气线路故障,北京市石景山区白庙村81号居民住宅,116.184556,39.938867,电气（电线）,北京,住宅,电气（电线）,23014.59,13,3,00598
2015,12,8,9,20,200,19.8,4,,14,,,汗蒸房东墙内电热膜通电加热时，引燃周边可燃物引起火灾,黑龙江省哈尔滨市延寿县聚龙源商务宾馆,128.463943,45.48952,电气（电线）,黑龙江,公共,电气（电线）,15083.67,21,18,00599
2015,12,16,0,,57,3,3,,,,,不排除前期电热毯故障着火处置过程中遗留火种复燃,河南省新乡市长垣县张三寨乡李官桥村村民李某某住宅,114.754859,35.320645,遗留火种,河南,住宅,遗留火种,37002.16,5,3,00600
2015,12,20,4,2,100,8,3,,,,,不排除电气原因引燃周围可燃物所致,江苏省连云港市灌云县图河乡安福村242省道西侧一窝棚,119.53513,34.340206,电气（电线）,江苏,住宅,电气（电线）,70116.38,2,3,00601
2015,12,24,,,100,3.86,3,,,,,鸡棚取暖设施烤燃周边可燃物引发火灾,辽宁省抚顺市东洲区万新街9委11组的一处民房,123.968187,41.84283,用火不慎,辽宁,住宅,用火不慎,28669.02,10,3,00602
2015,12,31,1,40,,4.081,6,,,,,不能排除放火、遗留火种,辽宁省沈阳市和平区东北大学家属区的望湖路20-2号居民楼七单元楼道,123.41804,41.772619,原因不明,辽宁,住宅,原因不明,28669.02,10,6,00603
2015,12,31,23,17,,57.5,3,,,,,人为导致液化石油气泄漏遇火源起火所致,北京市东城区夕照寺西里6号楼北侧平房,116.444674,39.896328,泄漏,北京,住宅,泄漏,23014.59,13,3,00604
2016,1,13,4,30,200,48.1,4,,2,,,铁锅内未燃尽的炭火引燃可燃物,湖南省衡阳市祁东县黄土铺镇大荣街肖西山一处住宅,111.885631,26.890197,用火不慎,湖南,住宅,用火不慎,31551.37,9,6,00605
2016,1,21,21,4,80,10,3,,,,,电动自行车蓄电池电源线短路,北京市朝阳区小红门乡马道村300号居民住宅,116.475665,39.832955,电气（电器）,北京,住宅,电气（电动车）,25669.13,12,3,00606
2016,1,23,1,4,2,11.9,4,,,,,电动自行车电气线路短路,新疆维吾尔自治区乌鲁木齐市新市区迎宾北路18号楼6单元楼梯间,87.493753,43.906626,电气（电器）,新疆,住宅,电气（电动车）,9649.7,26,4,00607
2016,1,23,9,,121.7,17.5,3,,6,,,电气线路短路,四川省成都市武侯区晋阳街道办事处吉福村新三组一处自建房,104.007631,30.654379,电气（电线）,四川,住宅,电气（电线）,32934.54,6,9,00608
2016,1,24,2,55,150,25.3,8,,5,,,未燃尽的煤灰引燃垃圾筒内可燃物,北京市朝阳区孙河乡前苇沟村542号一处村民自建房,116.563728,40.028406,遗留火种,北京,住宅,遗留火种,25669.13,12,13,00609
2016,1,25,1,36,2.9,3981.9,,,,,,规使用电热毯，长时间通电蓄热引燃可燃物蔓延成灾,辽宁省营口市经济技术开发区商业大厦有限公司,122.233391,40.668651,用火不慎,辽宁,公共,用火不慎,22246.9,14,0,00610
2016,1,26,1,50,24,12.5,3,,,,,电气线路短路,广东省广州市白云区鹤龙街鹤边村三斗园西街12号一层出租屋,113.27354,23.219217,电气（电线）,广东,住宅,电气（电线）,80854.91,1,3,00611
2016,1,27,0,40,129.9,4.6,3,,,,,遗留火种,湖北省神农架林区红坪镇红河村三组一处村民住宅,110.475949,31.669164,遗留火种,湖北,住宅,遗留火种,32665.38,7,3,00612
2016,2,2,1,58,106,5.1,3,,,,,使用火笼（明火取暖设备）不慎,浙江省丽水市遂昌县金竹镇早坞村大山上村5号民房,119.025934,28.631259,用火不慎,浙江,住宅,用火不慎,47251.36,4,3,00613
2016,2,2,2,42,70,18.1,4,,,,,电热毯电线短路,辽宁省盘锦市兴隆台区天呈玖兴楼2号楼2单元501室,121.969629,41.155831,电气（电器）,辽宁,住宅,电气（电器）,22246.9,14,4,00614
2016,2,8,3,33,140,3.5,3,,,,,敬神祭祖引燃屋内吊顶（顶棚）,江西省南昌市南昌县黄马乡罗渡村山下小组一处民房,116.006863,28.327932,用火不慎,江西,住宅,用火不慎,18499,16,3,00615
2016,2,9,5,7,60,40,3,,6,,,遗留火种,河南省濮阳市高新区谢东小区16号楼东单元三层东户,115.029118,35.777406,遗留火种,河南,住宅,遗留火种,40471.79,5,9,00616
2016,2,15,2,40,180,27.5,5,,,,,生活用火不慎,四川省成都邛崃市临邛街道办事处东街267号何家大院居民房,103.4828,30.418594,用火不慎,四川,住宅,用火不慎,32934.54,6,5,00617
2016,2,18,14,,52.3,0.07,3,,,,,小孩玩火,内蒙古自治区呼和浩特市土默特左旗牌楼板村村北玉米秸秆堆垛,111.234704,40.689987,小孩玩火,内蒙古,住宅,小孩玩火,18128.1,18,3,00618
2016,2,26,17,10,24,1.1,3,,,,,人为纵火,重庆市开县汉丰街道北环路盛山社区1单元1-1室,108.408276,31.19736,人为,重庆,住宅,人为（纵火）,17740.59,20,3,00619
2016,2,27,3,59,280,56.6,3,,1,,,电气线路短路,西藏自治区拉萨市曲米路一处邻街自建居民房三层屋顶茶园,91.1235,29.670319,电气（电线）,西藏,住宅,电气（电线）,1151.41,31,4,00620
2016,3,3,4,8,80,1.2,3,,,,,电气线路短路,广东省汕头市澄海区埔美美新片31巷16号一处临时搭建的出租房,116.779627,23.483279,电气（电线）,广东,住宅,电气（电线）,80854.91,1,3,00621
2016,3,4,0,25,110,6.5,3,,,,,电气线路故障,湖北省黄石市阳新县太子镇商贸街100号一处门面房,115.18901,30.036016,电气（电线）,湖北,公共,电气（电线）,32665.38,7,3,00622
2016,3,13,3,10,28,13.6,3,,,,,插排电源线发生故障,湖南省永州市零陵区阳光小区4栋402单元房,111.563919,26.102311,电气（电线）,湖南,住宅,电气（电线）,31551.37,9,3,00623
2016,3,20,8,14,15,17.1,3,,,,,小孩玩火,北京市顺义区科技创新产业功能区澜西园四区14号楼2单元1103室,116.639283,40.120688,小孩玩火,北京,住宅,小孩玩火,25669.13,12,3,00624
2016,3,28,17,11,300,89,6,,,,,吸烟乱扔烟头引燃院内堆垛蔓延成灾,安徽省阜阳市太和县关集路口西侧团结路社区曹园小区一处住宅,115.638956,33.170337,吸烟,安徽,住宅,吸烟,24407.62,13,6,00625
2016,4,2,1,55,70,5,3,,16,,,电动车在充电过程中电瓶故障引燃周围可燃物,广西壮族自治区南宁市江南区淡村二里5号民宅,108.303885,22.802423,电气（电器）,广西,住宅,电气（电动车）,18317.64,17,19,00626
2016,4,18,2,24,200,21.1,4,,,,,电气线路故障,上海市黄浦区东街37弄4号一处老式居民住宅楼,121.503578,31.230031,电气（电线）,上海,住宅,电气（电线）,28178.65,11,4,00627
2016,4,24,14,4,400,1364.7,,,,,,气割操作产生的高温熔渣引燃周围可燃物,上海市黄浦区人民路170号外滩金融中心工地南区S2塔楼强电井,121.504452,31.232703,作业不慎,上海,住宅,作业不慎,28178.65,11,0,00628
2016,5,2,8,40,244.8,18.1,3,,,,,电气线路短路,云南省曲靖市麒麟区茨营镇杨家村委会格浪村126号民房,103.9576,25.369049,电气（电线）,云南,住宅,电气（电线）,14788.42,22,3,00629
2016,5,5,23,45,10,2,3,,,,,人为纵火,浙江省台州市路桥区路桥街道新路村桥头里1号民房,121.395678,28.567717,人为,浙江,住宅,人为（纵火）,47251.36,4,3,00630
2016,5,6,3,40,32,1,3,,,,,人为纵火,云南省临沧市沧源县岩帅镇黄果村委会1组一处民宅,99.600517,23.233223,人为,云南,住宅,人为（纵火）,14788.42,22,3,00631
2016,5,8,23,44,160,68.3,3,,2,,,电气线路故障,广西壮族自治区南宁市银海大道669号居民楼一层铺面,108.335579,22.740655,电气（电线）,广西,公共,电气（电线）,18317.64,17,5,00632
2016,5,10,0,52,20,5,3,,,,,分户开关盒电气故障,辽宁省大连市甘井子区玉池街4-7号超凡图文工作室,121.539342,38.97538,电气（电器）,辽宁,公共,电气（电器）,22246.9,14,3,00633
2016,5,21,10,28,80,29.8,3,,,,,使用电热锅加热食用油，油温过高着火，处置不当致油品洒落引燃周围可燃物蔓延成灾,辽宁省大连市长兴岛经济区三堂街292号小博士商店,121.466294,39.609451,用火不慎,辽宁,公共,用火不慎,22246.9,14,3,00634
2016,5,23,23,50,135,8.8,3,,1,,,电表处电气线路故障,内蒙古自治区赤峰市红山区西城菜市场东贾营子村一处民房,118.94105,42.2676,电气（电线）,内蒙古,住宅,电气（电线）,18128.1,18,4,00635
2016,6,7,22,,125,10.4,3,,,,,厨房柴灶残留余火引燃烟囱附近柴草蔓延成灾,四川省南充市蓬安县高庙乡松柏村1组村一处民住宅,106.231383,31.108299,遗留火种,四川,住宅,遗留火种,32934.54,6,3,00636
2016,6,12,1,41,40,7,3,,,,,电线短路,安徽省阜阳市阜南县城关镇赵集路一冒菜馆（小吃部）,115.591519,32.64369,电气（电线）,安徽,公共,电气（电线）,24407.62,13,3,00637
2016,6,18,0,27,800,62,4,,1,,,电动自行车电气线路故障,上海市嘉定区曹安路1501号真新粮油交易市场,121.381129,31.256083,电气（电器）,上海,公共,电气（电动车）,28178.65,11,5,00638
2016,6,22,16,11,1319,80,4,,,,,电气故障,河北省邢台市威县中华大街的石家庄和记永和餐饮管理有限公司威县分公司,115.284627,37.007623,电气（电线）,河北,公共,电气（电线）,32070.45,8,4,00639
2016,6,25,2,54,200,60.6,7,,1,,,不能排除遗留火种引发火灾的可能,江苏省苏州市相城区齐门北大街494号家具店,120.621611,31.389512,遗留火种,江苏,公共,遗留火种,77388.28,2,8,00640
2016,6,29,3,30,,240.1,3,,1,,,电气线路故障,云南省普洱市孟连傣族拉祜族佤族自治县自强工贸有限公司建材市场8幢,99.759319,22.432497,电气（电线）,云南,工厂,电气（电线）,14788.42,22,4,00641
2016,6,29,3,50,4,1.4,5,,4,,,不能排除摩托车电气线路故障起火的可能,湖南省衡阳耒阳市五里牌街道金杯社区底子湾5栋1单元居民楼楼梯间,112.821038,26.442171,电气（电器）,湖南,住宅,电气（电动车）,31551.37,9,9,00642
2016,6,30,4,48,,1.8,3,,1,,,电动车线路故障,广东省揭阳普宁市流沙北街道大扬美村一处民宅,116.17623,23.322237,电气（电器）,广东,住宅,电气（电动车）,80854.91,1,4,00643
2016,7,2,23,3,75,58,3,,,,,电动三轮车电线短路,安徽省阜阳市临泉县鮦城镇鮦阳社区街道军正水暖装饰店,115.248461,32.909769,电气（电器）,安徽,公共,电气（电动车）,24407.62,13,3,00644
2016,7,9,0,,95,13,3,,,,,人为纵火,云南省普洱市镇沅县者东镇新庄村大村小组一处民房,101.219983,24.10818,人为,云南,住宅,人为（纵火）,14788.42,22,3,00645
2016,7,14,23,59,340,24.5,3,,,,,涉嫌纵火,湖南省怀化市通道侗族自治县独坡乡金坑村四组村民住宅,109.595897,26.055643,人为,湖南,住宅,人为（纵火）,31551.37,9,3,00646
2016,7,30,21,40,15,0.5,3,,,,,人为纵火,重庆市铜梁区东城街道办事处迎春街126号二层思晨沐浴中心,106.06947,29.847764,人为,重庆,公共,人为（纵火）,17740.59,20,3,00647
2016,7,31,23,29,,54.2,3,,,,,蚊香燃烧后的灰烬高温引燃货架下方的可燃物,天津市滨海新区大港东环路与霞光路交口的东环路796号的山东汽修补胎商铺,117.48286,38.854808,用火不慎,天津,公共,用火不慎（蚊香）,17885.39,19,3,00648
2016,8,6,1,57,63,25.5,3,,,,,使用蚊香不慎,湖北省黄石市铁山区铁山大道45号一处商铺,114.906785,30.204201,用火不慎,湖北,公共,用火不慎（蚊香）,32665.38,7,3,00649
2016,8,11,5,55,60,7.3,3,,,,,电动自行车电气线路故障,广西壮族自治区南宁市兴宁区长堽路四里虎楼岭77号居民房一层,108.370968,22.849749,电气（电器）,广西,住宅,电气（电动车）,18317.64,17,3,00650
2016,8,14,4,51,150,98.3,9,,2,,,电线短路,广东省东莞市大朗镇巷头社区富康北路4巷15号出租屋（局部工商登记为东莞大朗宏贸针织时装厂）,113.943168,22.955429,电气（电线）,广东,工厂,电气（电线）,80854.91,1,11,00651
2016,8,24,1,59,90,9.1,4,,,,,电气线路故障,浙江省温州市浙南产业集聚区沙城街道永强大道1672号民房,120.799154,27.872117,电气（电线）,浙江,住宅,电气（电线）,47251.36,4,4,00652
2016,8,29,2,21,,18.3,7,,4,,,电动自行车充电时自燃,广东省深圳市宝安区沙井街道安山四路马鞍山社区永丰公寓14号-15号,113.826136,22.722103,电气（电器）,广东,住宅,电气（电动车）,80854.91,1,11,00653
2016,9,17,3,9,,36.5,3,,,,,电气线路短路,广东省汕头市金平区长厦村长厦大路东七直巷2号3层居民住宅,116.709692,23.36577,电气（电线）,广东,住宅,电气（电线）,80854.91,1,3,00654
2016,9,23,4,55,7800,2980,,,,,,电气线路故障,四川省成都市成华区花径路2号四川雅卓房地产经纪有限责任公司药业大厦,104.079384,30.709113,电气（电线）,四川,工厂,电气（电线）,32934.54,6,0,00655
2016,9,27,22,58,100,5,3,,,,,电气线路故障,广西壮族自治区南宁市隆安县都结乡都结街373号一座三层民房,107.477806,23.195242,电气（电线）,广西,住宅,电气（电线）,18317.64,17,3,00656
2016,10,2,8,50,6551,4005.7,,,,,,大功率转换插座故障,四川省凉山彝族自治州西昌市小庙乡袁家山村娇子路西昌市宽鸿钒钛开发试验厂库房,102.205281,27.914105,电气（电器）,四川,工厂,电气（电器）,32934.54,6,0,00657
2016,10,20,3,20,150,30.4,3,,,,,不能排除电器设备故障引发火灾的可能,湖南省常德市汉寿县建设路步行街一处居民房,111.711544,29.031415,电气（电器）,湖南,住宅,电气（电器）,31551.37,9,3,00658
2016,10,28,6,36,,0.84,3,,,,,电线短路,广东省广州市增城区新塘镇大墩村创业西路378-4号一层诚信维修店,113.663307,23.130323,电气（电线）,广东,公共,电气（电线）,80854.91,1,3,00659
2016,10,31,23,33,200,20,5,,,,,不能排除电气线路故障引发火灾的可能,安徽省亳州市谯城区华佗镇小奈集一处民房,115.777994,33.978718,电气（电线）,安徽,住宅,电气（电线）,24407.62,13,5,00660
2016,11,17,5,54,10,8,3,,,,,人为纵火,河南省商丘市梁园区李庄乡马楼村一出租房,115.600704,34.539269,人为,河南,住宅,人为（纵火）,40471.79,5,3,00661
2016,11,22,,,,2,3,,,,,人为纵火,浙江省宁波慈溪市古塘街道大新路318弄35号,121.249961,30.184005,人为,浙江,住宅,人为（纵火）,47251.36,4,3,00662
2016,11,26,2,32,40,10.5,3,,2,,,电气线路故障,广东省珠海市香洲区拱北联安村联安路27号二层申通快递收发网点,113.565309,22.232613,电气（电线）,广东,工厂,电气（电线）,80854.91,1,5,00663
2016,11,27,23,50,120,79.3,4,,,,,不能排除使用煤炉不慎引燃周围纸箱造成火灾的可能,河北省邯郸市永年区曲陌乡吕七方村一家超市,114.716556,36.822427,用火不慎,河北,公共,用火不慎,32070.45,8,4,00664
2016,12,8,0,45,20,0.851,3,,,,,敬神祭祖不慎,江西省宜春樟树市广厦大厦小区一处房屋,115.421346,28.002514,用火不慎,江西,住宅,用火不慎,18499,16,3,00665
2016,12,13,19,46,,2818.3,5,,4,,,该公司在不具备通风、防爆、防静电等安全要求的车间内临时安排工人使用易燃液体清洗剂清洗手机壳，静电火花导致爆燃,山东省烟台海阳市经济开发区深圳街30号韩国独资企业进元电子（烟台）有限公司,121.198186,36.743713,违章操作,山东,工厂,违章操作,68024.49,3,9,00666
2016,12,14,3,15,45.6,5.7,3,,,,,烤火炉附件插头、插板短路,云南省昭通市威信县扎西镇麒麟小区环西路118号五层简易建筑房,105.048958,27.853111,电气（电器）,云南,住宅,电气（电器）,14788.42,22,3,00667
2016,12,25,22,10,125,8.2,3,,,,,生活用火不慎,云南省文山州麻栗坡县铁厂乡铳报下湾村一处民房,105.108678,23.316692,用火不慎,云南,住宅,用火不慎,14788.42,22,3,00668
2016,12,27,21,20,7,1.2,3,,,,,电取暖器工作状态下引燃覆盖的可燃物,浙江省义乌市何宅村前宅179号一处民房,120.212489,29.121387,用火不慎,浙江,住宅,用火不慎,47251.36,4,3,00669
2016,12,28,4,30,74,26.5,4,,1,,,不能排除电气线路故障引发火灾的可能,广西壮族自治区柳州市三江县独峒镇一栋木质结构楼房,109.483476,25.930025,电气（电线）,广西,住宅,电气（电线）,18317.64,17,5,00670
2017,1,4,4,10,28,213.5,7,,,,,电源插座与充气气垫插头接触故障引燃周围可燃物,吉林省通化市辉南县朝阳镇富强街五委二组聚德康安老院,126.047844,42.686311,电气（电线）,吉林,住宅,电气（电线）,15288.94,24,7,00671
2017,1,25,5,53,70,,4,,1,,,不能排除放火引起火灾,广东省深圳市罗湖区红桂路2088号中泰小区3栋5楼505房住宅,114.112567,22.556558,人为,广东,住宅,人为（纵火）,89879.23,1,5,00672
2017,1,28,4,48,38.5,12.03,4,,,,,电气线路短路,广东省汕头市金平区鮀莲街道莲光居委池内三巷4号林德朝住宅,116.600922,23.419993,电气（电线）,广东,住宅,电气（电线）,89879.23,1,4,00673
2017,1,28,5,,45,9,5,,,,,不排除焚香点蜡引发火灾的可能,河南省周口市鹿邑县太清宫镇一村民自建房,115.564879,33.853201,用火不慎,河南,住宅,用火不慎,44988.16,6,5,00674
2017,2,5,17,26,500,115,18,,18,,,电热膜故障引燃周围可燃物,浙江省台州市天台县赤城街道春晓路60号春晓花园5幢5-1号足謦堂足浴中心,121.022833,29.150028,电气（电线）,浙江,公共,电气（电线）,51768.26,5,36,00777
2017,2,11,5,36,80,36,4,,,,,存在放火嫌疑,湖南省邵阳市新宁县金石镇解放路100号的王老三烧烤店,110.862179,26.438654,人为,湖南,公共,人为（纵火）,34590.56,10,4,00676
2017,2,11,,,40,40,3,,,,,无法排除人为用火不慎导致火灾的可能性,上海市嘉定区安亭镇星光村831号村民住宅,121.253699,31.303065,用火不慎,上海,住宅,用火不慎,30133.86,12,3,00675
2017,2,14,1,19,5,1.5,3,,1,,,锂电池自燃,广东省东莞市长安镇厦岗社区厦联路11号东江地摊市场北区30号商铺“维修店”,113.744421,22.794276,自燃,广东,公共,自燃,89879.23,1,4,00677
2017,2,15,,,90,25,4,,,,,锂电池故障,上海市普陀区中山北路2605弄43号海城公寓一居民楼裙房,121.427864,31.250258,电气（电器）,上海,住宅,电气（电池）,30133.86,12,4,00678
2017,2,16,5,55,,302.05,,,,,,电动运货车长时间充电，造成电气线路故障,安徽省淮南市经济技术开发区国庆东路与振兴南路交叉口淮南国际汽配城27栋大通区领先汽车配件经营部102室一层北半部,117.073112,32.665283,电气（电线）,安徽,公共,电气（电线）,27518.7,14,0,00679
2017,2,16,23,7,84,2.1,6,,2,,,电气线路短路,福建省漳州市公安消防支队接到报警称漳州芗城区金源广场旁高坑村金峰北路金闽公寓陈建国民房,117.631015,24.566715,电气（电线）,福建,住宅,电气（电线）,32298.28,11,8,00680
2017,2,22,22,31,100,7.8,4,,,,,电动车电气故障,江西省宜春丰城市小港镇地埂村一居民住房,115.852624,28.181256,电气（电器）,江西,住宅,电气（电动车）,20818.5,17,4,00681
2017,2,25,8,22,1500,70,10,,13,,,无证电焊人员进行违章切割作业时，熔渣掉落引发火灾,江西省南昌市红谷滩新区红谷中大道348号唱天下量贩式休闲会所,115.858992,28.678788,违章操作,江西,公共,违章操作,20818.5,17,23,00778
2017,2,25,21,55,60,,3,,,,,人为纵火嫌疑,广东省广州市番禺区化龙镇莘汀村莘汀三队世维街6号民宅,113.448717,23.051569,人为,广东,住宅,人为（纵火）,89879.23,1,3,00682
2017,3,2,3,0,,8.6,7,,,,,电气线路故障,云南省红河州弥勒市弥阳镇新村村委会新村村353号黄家德户,103.538493,24.459218,电气（电线）,云南,住宅,电气（电线）,16531.34,22,7,00683
2017,3,7,22,,41,1.4,3,,,,,不排除遗留火种或小孩玩火引发火灾的可能,河南省漯河市源汇区受降路市场和乐蔬菜店,114.040493,33.579879,原因不明,河南,公共,原因不明,44988.16,6,3,00684
2017,3,11,20,41,30,0.15,3,,3,,,人为纵火,山西省大同市城区清远西街5号浩达写字楼8层（华林新天地康宝莱奶昔减肥产品销售点）,113.294193,40.100659,人为,山西,公共,人为（纵火）,14973.5,25,6,00685
2017,3,12,2,40,150,,5,,1,,,人为纵火,安徽省亳州市谯城区汤王大道天润第一街区122号商铺,115.771839,33.827251,人为,安徽,公共,人为（纵火）,27518.7,14,6,00686
2017,3,16,1,50,9.88,2.7,4,,,,,电源适配器与电瓶连接线发生短路,山西省忻州市忻府区长征中街5号忻州汽车运输有限公司宿舍区八号楼二单元地下室,112.717855,38.422676,电气（电器）,山西,住宅,电气（电动车）,14973.5,25,4,00687
2017,3,21,1,15,60,25.5,3,,,,,存在放火嫌疑,湖南省郴州市桂阳县流峰镇泗洲村医院对面陈颂平民房,112.455085,26.03003,人为,湖南,住宅,人为（纵火）,34590.56,10,3,00688
2017,3,24,23,39,,2.28,3,,,,,电动车线路短路,广东省佛山市南海区里水镇康宁路29号一城区居民自建住宅楼,113.089026,23.231832,电气（电器）,广东,住宅,电气（电动车）,89879.23,1,3,00689
2017,3,25,23,24,200,8,3,,,,,人为纵火,贵州省贵阳市南明区中天世纪新城B2栋3单元8楼4号因刑事案件,106.743191,26.589723,人为,贵州,住宅,人为（纵火）,13540.83,26,3,00690
2017,3,30,7,1,19,81.8,2,,10,,,扶梯旁变压器着火,重庆市南岸区西计大厦,106.573454,29.534468,电气（电器）,重庆,公共,电气（电器）,19500.27,19,12,00691
2017,4,11,4,58,200,186,3,,2,,,电动自行车电气故障,浙江省杭州市西湖区华联村43号民房,120.038848,30.352063,电气（电器）,浙江,住宅,电气（电动车）,51768.26,5,5,00692
2017,4,16,22,10,23.8,,4,,,,,不排除阿石立拉放火嫌疑,四川省凉山州美姑县九口乡拉木克苦村5组41号俄木以作家,103.044722,28.169123,人为,四川,住宅,人为（纵火）,36980.2,7,4,00693
2017,4,22,4,31,50,51.4,5,,,,,使用蚊香不慎点燃棉被，对棉被进行泼水处理后，将棉被扔于门口电瓶车旁，带火种棉被阴燃引发火灾,浙江省杭州市萧山区闻堰镇凌家坞孙家里22号出租房,120.590448,29.999192,用火不慎,浙江,住宅,用火不慎（蚊香）,51768.26,5,5,00694
2017,5,1,,,,12.5,3,,1,,,电气线路短路,广东汕尾陆丰市陂洋镇古寨村一民房,115.926457,23.064181,电气（电线）,广东,住宅,电气（电线）,89879.23,1,4,00695
2017,5,4,16,37,288,15.29,3,,,,,不能排除小孩玩火引发火灾的可能，不能排除室内电气线路或设备故障引发火灾的可能,四川省甘孜州雅江县柯拉乡志柯村318国道旁的益多家住宅,100.692785,30.15376,原因不明,四川,住宅,原因不明,36980.2,7,3,00697
2017,5,14,5,33,15,4.59,4,,4,,,电动车（自编10号电动车）电源线路短路,广东省广州市白云区钟落潭镇安平村安平路102号一村民自建房,113.39336,23.376213,电气（电器）,广东,住宅,电气（电动车）,89879.23,1,8,00696
2017,5,21,1,3,20,0.5,3,,,,,三星直板手机（IMEI号：359950062023620）充电过程中电池电热故障引燃周边可燃物所致,江西省南昌市青云谱区建设路与京山北路交汇处“欣鹏金属制作部”（不锈钢加工店）,115.913653,28.653959,电气（电器）,江西,公共,电气（电器）,20818.5,17,3,00698
2017,5,22,5,34,,3.55,3,,,,,电源转换器（电源排插）与手机充电器接触不良，产生电热高温引燃周边可燃物,广东省深圳市福田区百花四路长城花园1栋D座1507室,114.096786,22.560864,电气（电器）,广东,住宅,电气（电器）,89879.23,1,3,00699
2017,5,26,2,52,50,66,5,,2,,,遗留火种,浙江省杭州市大江东产业集聚区前进街道前峰小区1排10号居民房,120.567763,30.352051,遗留火种,浙江,住宅,遗留火种,51768.26,5,7,00700
2017,5,26,3,30,750,160,3,,,,,酒后吸烟,贵州省榕江县仁里乡仁吉村小湾寨,108.426582,26.146391,吸烟,贵州,住宅,吸烟,13540.83,26,3,00701
2017,6,4,3,11,18,4.4,3,,2,,,生活用火不慎,湖南省常德市柳叶湖区紫缘路常德物流中心13号楼安乡家常菜馆,111.72324,29.064935,用火不慎,湖南,公共,用火不慎,34590.56,10,5,00702
2017,6,22,1,,20,5.7,3,,,,,不排除烟头或蚊香引燃周围可燃物引发火灾的可能,河南省信阳市平桥区龙井乡地塘村姜小庄村民组一村民住宅,114.257189,32.352319,原因不明,河南,住宅,原因不明,44988.16,6,3,00703
2017,6,22,5,4,200,,4,,,,,人为纵火,浙江省杭州市上城区鲲鹏路蓝色钱江小区2幢1单元1802室,120.200686,30.231238,人为,浙江,住宅,人为（纵火）,51768.26,5,4,00704
2017,6,25,4,,,27.3,3,,,,,电气线路短路,河南省南阳市新野县汉华街道办事处团结社区一村民自建房,112.362315,32.533897,电气（电线）,河南,住宅,电气（电线）,44988.16,6,3,00705
2017,6,25,19,54,,726.3,4,,,,,设备故障产生电热，继而引燃切片机下方泄露的切削油以及长时间累积的油泥。该起火灾系工人不能熟悉岗位职责和操作规程引发的一起安全生产事故。,山东省烟台市福山区烟台星海磁性材料有限公司,121.203461,37.481074,电气（电器）,山东,住宅,电气（电器）,72678.18,4,4,00706
2017,7,3,0,36,32,40.9,3,,,,,生活用火不慎,吉林省白城市洮南市富文路1214号门市边师傅水暖商店,122.807055,45.350733,用火不慎,吉林,公共,用火不慎,15288.94,24,3,00709
2017,7,3,4,8,60,31.32,2,,,,,不能排除遗留火种引发火灾的可能性,江西省吉安市青原区富田镇圩镇富白路37号明兴家电维修商铺,115.265843,26.838001,遗留火种,江西,公共,遗留火种,20818.5,17,2,00707
2017,7,7,0,26,350,48.1,3,,,,,电路短路,安徽省萧县庄里乡农贸市场南侧周飞家,117.032476,34.014969,电气（电线）,安徽,住宅,电气（电线）,27518.7,14,3,00708
